epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
loss on training,0.0016228236924101123,0.0008878867879476566,0.000821230412490089,0.0007941436964914805,0.000780217524362836,0.0007717953043422818,0.0007649801300981824,0.0007592913210294277,0.0007541157024737793,0.0007496267763844113,0.0007458458142235475,0.000742803574556769,0.0007404243242639295,0.0007386223047221596,0.0007369259244479101,0.0007353397686286883,0.0007339995080409636,0.0007329578860884727,0.0007323315841454698,0.0007317494925704836,0.0007312535086424042,0.0007309067387336911,0.0007306626024577935,0.0007303675580965259,0.0007300167586515819,0.000729653468083282,0.0007292290043266296,0.0007288222702329253,0.0007284104511431378,0.0007280530905439679,0.0007277222350068191,0.0007273835942276817,0.0007270408014780111,0.0007267226064407268,0.0007264183497490619,0.0007260809706329264,0.000725825426919833,0.0007255895784171555,0.0007253936087693445,0.0007251744556720252
loss on test,0.002128003553238791,0.0013826766830166105,0.0012359038826775563,0.001199135181987335,0.0011675626343333413,0.0011294258759260906,0.0010914514941898353,0.001060597528874597,0.001036217370813177,0.0010208216126999041,0.001005324875460423,0.000991047823981044,0.0009798750018876398,0.0009715408989982415,0.000963404705845943,0.0009586355569675239,0.0009552365650174367,0.0009537634501716573,0.0009526592055170315,0.0009521840832300461,0.0009521597474102639,0.0009526140425347916,0.0009529323357314261,0.0009535714609166104,0.0009541571324527478,0.000954560698317209,0.0009550455546418357,0.0009559242718804509,0.0009570077839660372,0.0009584695003852091,0.0009602172950001623,0.0009623244020858127,0.000965048289222873,0.0009677426961812057,0.0009704113966404969,0.000973978032630298,0.000978150904708646,0.0009835991515248076,0.0009887700623499632,0.0009931230671688996
