epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
loss on training,0.021374875742533064,0.006098958731917188,0.004021042006192094,0.0031275329121442817,0.0025965793575723917,0.0022656587253547826,0.0019782338827558595,0.001822663116003413,0.0016679870620626722,0.001556580962750574,0.001481558803660772,0.0013972704959847267,0.0013367554174950685,0.0012842441591118508,0.0012278862439372203,0.0011977219962591872,0.0011556665141896627,0.0011145451219026568,0.0010915843577235277,0.001063651565647323,0.001042836920992824,0.0010234196395041398,0.0010044865146309355,0.0009932057114828033,0.0009738683979587269,0.0009602655318520283,0.0009490282737523896,0.000939383639284796,0.000931480332726746,0.0009133451127182963,0.000900296693338848,0.0008938297172603797,0.0008849876621791521,0.0008806205637517041,0.0008724542379175061,0.00086323498080129,0.0008571527498773945,0.0008487095293704806,0.0008459424943515092,0.0008413836395341523,0.0008381219376469715,0.0008345731235550322,0.000822271651609949,0.0008266409215400394,0.0008193989211081155,0.0008145481489373478,0.000809468879662776,0.0008103832999269133,0.0008053083822898441,0.0008018495379522245,0.0007987210241888045,0.0007939971141876428,0.000791346844057621,0.0007861556643010892,0.0007892461888115114,0.0007867929265704092,0.0007813864967111948,0.000779174406403152,0.0007803624438137928,0.0007778911903841382,0.000774967377427,0.0007737876435965974,0.0007724355433326969,0.0007701622740554635,0.000768084935918446,0.0007672931440808012,0.0007660827605237004,0.0007632685706385816,0.0007650897360807303,0.0007625094979138145,0.0007620951002872163,0.0007579781152886391,0.0007555454926835315,0.0007574824279151578,0.0007556658871262313,0.000756357598075141,0.000755030227485883,0.0007520371278225838,0.0007554462281137191,0.0007513186415008511,0.0007533046821839569,0.0007534195399212957,0.0007501070676732125,0.0007466324904881512,0.0007479583863310718,0.0007457580236174164,0.0007477463700335936,0.000744675001593878,0.000746342516031119,0.0007448814903791917,0.000745515174464935,0.0007404123376869499,0.000743345923369005,0.0007412738089154057,0.000743195396959094,0.0007412381400677561,0.000743182423323186,0.0007414291991707627,0.0007394272067739983,0.000739605887737886,0.0007399440068295694,0.0007397956958182565,0.0007396679262490052,0.0007385358936400362,0.0007367293252018435,0.0007379624208707469,0.0007377875082024939,0.0007372372365363674,0.0007369025187259261,0.0007365256823371986,0.0007354903619853916,0.0007351158738193735,0.0007351616283255007,0.0007346101588729225,0.000734604419951383,0.0007333872364682653,0.0007353957653657052,0.0007347766662407165,0.0007317845050890254,0.0007343975391883004,0.0007351619867427999,0.0007339382571720296,0.0007320892146524431,0.0007347049851560552,0.0007319027627729665,0.0007324440761591292,0.0007330681673789997,0.0007320577512322729,0.000731603734786001,0.0007317425885247593,0.0007329254745741589,0.000732681194129245,0.000731705975623651,0.0007298357147432009,0.0007313672138156138,0.0007310851300424998,0.0007315830206405678,0.0007303492970716415,0.0007294078859080505,0.000731798491173266,0.0007307163875394879,0.0007302747001155685,0.0007303405174619382,0.0007306951614202882,0.0007299310667942294,0.0007307048208025717,0.0007296309102736772,0.0007304291725647193,0.0007297070697145619,0.0007283271923989559,0.000728953567647277,0.0007301001539085697,0.0007308849967842654,0.000729278721730471,0.0007298119926121079,0.0007281214331800286,0.0007297838843610522,0.0007303270721036624,0.000729608713954242,0.0007285337011522272,0.0007291827475601038,0.0007298208195813724,0.0007281519819276006,0.0007295097804800925,0.0007303530057813417,0.0007290790596042121,0.0007293994026412447,0.00072934565033285,0.0007286838877630673,0.0007298811815890172,0.0007282489317482435,0.0007290775667252693,0.0007287160927264559,0.0007283857988669135,0.0007285454569045458,0.0007283792562368223,0.0007282866785389872,0.0007281202069196114,0.0007280975975252163,0.0007290526346519839,0.000729173809113563,0.0007286324566646027,0.0007281845179687972,0.0007279721314468964,0.0007289316369858778,0.0007277437808281524,0.0007286985965599017,0.0007261574884960608,0.0007279986172130529,0.000728073173072396,0.0007276447797155665,0.0007271024043628505,0.0007285586455670462,0.0007279477319603186,0.0007280168464717823,0.0007283392368423101,0.0007266085848569008,0.0007262030680303267,0.0007276825844535629,0.0007271349331706844
loss on test,0.009403667660889013,0.005398457043317094,0.0039445801854301925,0.003188836415893295,0.002722123124031009,0.002391603827424575,0.0021723144083884557,0.002000658722553777,0.0018714142433653258,0.001767669054012119,0.001675768216335577,0.0016060753672151608,0.0015409836416721968,0.0014968579772996517,0.0014476405973487805,0.0014072475207996878,0.0013711065376253932,0.0013384456972760019,0.001313893552550607,0.0012908886327917864,0.0012665383269124697,0.001251606451777599,0.0012319696974363173,0.001212540506287241,0.0011984724664057568,0.0011830915155320173,0.0011692721907885048,0.0011610134992482862,0.001148785053720168,0.0011385064902102717,0.001130169725855628,0.001118429321228499,0.00110944050472628,0.0011045710740183188,0.0010962570236113791,0.0010887322499576562,0.0010820808232133953,0.0010780862763258663,0.0010723072264585513,0.0010654785727341777,0.0010624816438429981,0.0010559672731676626,0.0010514571920026458,0.0010454532617877688,0.0010430711085361636,0.001039216740589933,0.0010338659879080437,0.0010310235668816803,0.0010270222026696107,0.0010245727928177508,0.0010211633849933298,0.001019059094060894,0.0010172551583167815,0.0010137023461457037,0.0010129199743318103,0.0010108845407482607,0.0010071070892646878,0.0010051924999593155,0.0010042978305662815,0.0010004983644309206,0.0009987774569994187,0.0009965950613419945,0.0009954126312598838,0.0009934609338052326,0.0009917777459047899,0.0009904191864823,0.0009891431918413966,0.0009871515823394752,0.0009866912663626084,0.0009841587826055751,0.0009831721522399121,0.0009819463004498224,0.0009803715073557575,0.0009796000154662149,0.0009786932753657572,0.0009776981197340954,0.0009756545356185376,0.0009758846552437721,0.0009732570828804236,0.000973426675874138,0.0009713598570123348,0.0009707914205685133,0.0009700442680602075,0.0009694973543326736,0.0009680115695370265,0.0009677385638415584,0.0009678288177418139,0.0009670127318249399,0.0009657349659126576,0.0009649645847268181,0.0009646567969471171,0.0009637956313421211,0.0009625932667015912,0.0009617670358045492,0.0009621677675318211,0.0009615734528966453,0.0009603469608135182,0.0009600465634257395,0.0009587815116874148,0.0009591727937667286,0.0009586457110119222,0.0009577109853780658,0.0009575100270045069,0.0009563232665936004,0.0009562109634084619,0.0009558364312519128,0.0009557395884045272,0.0009552665808759443,0.0009548987843893097,0.0009542110794828355,0.0009534774700603574,0.0009546011451721739,0.0009532521768777769,0.0009531517016348007,0.0009532061738188837,0.0009529756185646242,0.00095157377047354,0.0009518339633170188,0.0009521940174380778,0.0009513825033581016,0.0009505088464407338,0.0009508627569031703,0.0009503673831316293,0.0009504032702384305,0.0009496800706737064,0.0009494308171892837,0.0009502125606745588,0.0009492741119540497,0.0009496403210743088,0.0009486734772766498,0.0009481395772091994,0.0009482435993506139,0.0009476023498037337,0.0009484752974763949,0.0009478576386143077,0.0009466111103628202,0.0009474882282927167,0.0009467758370433124,0.0009468709618443964,0.0009467268151331878,0.0009468484983236958,0.0009462687970997126,0.0009461068343014418,0.0009461207730262665,0.0009465683725862637,0.0009459592811104731,0.0009457286360550449,0.0009453039061098508,0.0009454052985713582,0.0009452654995136723,0.0009453251945997515,0.0009447355390588908,0.000945755801541986,0.0009447066905671278,0.0009443822280069467,0.0009440317755211844,0.0009449882572886523,0.0009449249930019161,0.000944063403186142,0.0009436889104880419,0.0009440875412118445,0.0009433693824864296,0.0009441382748875248,0.0009441880683188549,0.0009434567426822295,0.000943623275249997,0.0009430789419553643,0.0009434292541054451,0.0009432022817863025,0.0009433509837682549,0.0009425751487134812,0.0009431248227068604,0.0009431372278504927,0.0009425612669804238,0.0009427638622596135,0.0009430383438177634,0.0009423077806809731,0.0009427152773983848,0.000943238048439854,0.0009418376151526914,0.000942102046852939,0.0009419016834204092,0.0009417887178436507,0.0009422270914997584,0.0009416779564468109,0.0009423734957260452,0.0009421540611016124,0.0009428724080639754,0.0009416850774574582,0.0009415817046023495,0.0009421806895407889,0.0009417530954167942,0.0009418938855260076,0.0009417943252287208,0.0009413650232387153,0.0009415887419774664,0.0009413779936996523,0.0009416176026275757,0.0009419314696432568,0.0009413173539709489
