epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
loss on training,0.0044547507594197636,0.0007619958264357551,0.0007475640628300997,0.0007417515619109991,0.0007384752680271088,0.0007356925280015337,0.0007340597234466054,0.0007333338163788436,0.0007320147443474558,0.0007309101791934622,0.0007290369115286496,0.0007292208318338999,0.0007286752601087063,0.0007273799928171438,0.0007276148820755595,0.0007267530305169838,0.0007256993021648989,0.0007249114280779013,0.000723951083284347,0.0007243822753076833,0.0007236845087458595,0.0007233854371709697,0.0007221649160692962,0.0007215889662169723,0.0007210623187451569,0.0007205351191608328,0.0007204392590671883,0.0007189560184308027,0.0007184556071337806,0.0007184415608711368,0.0007181864610026676,0.0007182478306606274,0.0007159069582421555,0.000715504397641757,0.0007149320975210171,0.0007159506666298639,0.0007147370784614853,0.0007142871848082156,0.0007135485202519638,0.0007132681551615255
loss on test,0.0010078330887223397,0.0009766053261203098,0.0009650082416609567,0.0009614957929037764,0.0009602392663223537,0.0009557461495873173,0.0009572620091911221,0.0009545829203744316,0.0009532147481691186,0.0009511289799123557,0.0009517395617674821,0.0009512433680809516,0.000951856602160292,0.0009501700366793091,0.0009501882784813626,0.0009501233052124533,0.00094980473026647,0.0009482730121662598,0.0009498545761616163,0.0009489387400949212,0.0009497455873867759,0.0009485464513525199,0.000947247238412645,0.0009469637136495741,0.0009497771126404273,0.0009480199477947944,0.0009488918340592896,0.0009480379697998129,0.000949831368134745,0.0009493730631826139,0.0009509295890657309,0.0009499027324423522,0.000950061938770619,0.0009495204187666203,0.0009502021684995106,0.0009511636704951516,0.0009500581148853408,0.0009506691816064922,0.0009524142328725429,0.000951638826605604
