epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
loss on training,0.17649861615740398,0.1567901148221758,0.13913959557510927,0.1220330784793168,0.1032499653191079,0.08220387092242827,0.062485809270895934,0.05070922331526288,0.04827513431731301,0.04860562101890131,0.04806794429844284,0.0484614750657163,0.04782778973414969,0.047807212612304625,0.04822226300392253,0.04776977100605661,0.04803878518845932,0.04823929540354156,0.047302945413558665,0.048235287786404527,0.04757148502693369,0.047638543021574616,0.04760966771254357,0.04670805406697233,0.04734706259762088,0.04683945579446481,0.04742535995704338,0.04665056310281374,0.04677210784915245,0.04670241327620269,0.04619015250194848,0.04590206235442591,0.04592547242654054,0.04594091153827141,0.0460715631394528,0.0454681697230917,0.0463530561905231,0.04540132964609615,0.04546106486166203,0.04532992950529616,0.04505190913299781,0.04453974986628815,0.04475269677813574,0.04448054180731928,0.04449942720526681,0.04447110655657481,0.044156079904082594,0.04392657228350002,0.042849468070876556,0.04370294226510223
loss on test,0.18775905692767378,0.1672995359619892,0.1482954929917072,0.1274307549831539,0.10537528271232766,0.08287135331044189,0.0690694994594761,0.07453670650116331,0.08335867635185096,0.08074619062394717,0.07552059425571803,0.07620188427330961,0.0747288728430975,0.07680693135351037,0.07586528867638939,0.07585611696133501,0.07508578501865969,0.07540525326328013,0.07447164013197675,0.07417627451834892,0.07480616682957095,0.07496264174582325,0.07429629954534117,0.07583920844415976,0.07517468407594402,0.07469302621217705,0.07226262997654202,0.07569795252538705,0.07475294371508062,0.07459685386152219,0.073781435396126,0.07483408289858298,0.07383162294879907,0.07197646604098187,0.0740437346562683,0.07381242307587164,0.07331566282359434,0.07288868412239255,0.0732693855542315,0.07325217888828973,0.07386196724732347,0.0728860263059043,0.07125301415121574,0.07067248160399969,0.07217936442976361,0.07086818897202098,0.07094591859960168,0.07200965850300663,0.0724564412837215,0.07208001795832299
