epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
loss on training,0.004326514081482331,0.000746475651032005,0.0007401555500416465,0.0007369107680399588,0.0007342852483213827,0.0007340268140634239,0.000733038957421532,0.0007317026696454108,0.0007320282471186821,0.0007305632332162026,0.0007305303438990349,0.0007298018947113264,0.0007286437752735848,0.0007294061259950789,0.000728959543212521,0.0007284241013890681,0.0007281845006963545,0.0007285114646250824,0.0007280296349311815,0.0007277841367787265,0.0007271331024398363,0.0007268190598482282,0.0007258575678106831,0.0007246944591334878,0.0007249286031439297,0.0007250645828561085,0.0007243290798145535,0.0007248588888146184,0.0007248317770950092,0.0007246831835941528,0.0007239583275980679,0.0007239957307125535,0.0007235278251491697,0.0007230855277704613,0.0007231732859583828,0.0007228309553183041,0.0007222788874660807,0.0007218090495192352,0.000721459784349904,0.0007208081333805407
loss on test,0.0009564116249033584,0.0009447735753744747,0.000943592404752168,0.0009426926152594096,0.0009412809519387279,0.0009435821093327945,0.0009426661764977909,0.000942257621432636,0.0009416224764515108,0.0009442641788163867,0.000942943982574874,0.0009436396520397697,0.0009438433361843208,0.0009427051824053981,0.0009415547822401671,0.0009426642880979135,0.0009432886950462119,0.0009422684132265659,0.00094229756275735,0.0009419297842592759,0.0009433548329035529,0.000943040233790846,0.0009450443190908357,0.0009438431602711624,0.0009432692246436946,0.0009434970743661429,0.0009438339633920187,0.0009425971106259435,0.0009433007991492188,0.0009442813604006653,0.0009436498022101488,0.0009439942454478316,0.0009449147748129348,0.0009418985721862446,0.000944147000485595,0.0009447468451168051,0.0009446546699137287,0.0009450423848431096,0.0009450174735576627,0.000946311492386464
